player_id,career_player_name,career_bowling_type,career_bowling_hand,career_batting_type,career_batting_hand,career_date_of_birth,career_wicket_keeper,career_batting_innings,career_batting_runs,career_batting_balls,career_batting_fours,career_batting_sixes,career_batting_dismissals,career_bat_sr,career_bat_avg,career_boundary_pct,career_bowling_innings,career_bowling_runs_conceded,career_bowling_balls,career_bowling_wickets,career_bow_econ,career_bow_sr,career_matches_played,career_pct_as_wk,career_avg_batting_order,career_is_capped,career_is_uncapped,career_dob_parsed,career_age_days,career_age_years,career_role_guess,career_bat_runs_per_100,career_bow_wickets_per_100,career_played_in_ipl,m12_player_name,m12_bowling_type,m12_bowling_hand,m12_batting_type,m12_batting_hand,m12_date_of_birth,m12_wicket_keeper,m12_batting_innings,m12_batting_runs,m12_batting_balls,m12_batting_fours,m12_batting_sixes,m12_batting_dismissals,m12_bat_sr,m12_bat_avg,m12_boundary_pct,m12_bowling_innings,m12_bowling_runs_conceded,m12_bowling_balls,m12_bowling_wickets,m12_bow_econ,m12_bow_sr,m12_matches_played,m12_pct_as_wk,m12_avg_batting_order,m12_is_capped,m12_is_uncapped,m12_dob_parsed,m12_age_days,m12_age_years,m12_role_guess,m12_bat_runs_per_100,m12_bow_wickets_per_100,m12_played_in_ipl,m24_player_name,m24_bowling_type,m24_bowling_hand,m24_batting_type,m24_batting_hand,m24_date_of_birth,m24_wicket_keeper,m24_batting_innings,m24_batting_runs,m24_batting_balls,m24_batting_fours,m24_batting_sixes,m24_batting_dismissals,m24_bat_sr,m24_bat_avg,m24_boundary_pct,m24_bowling_innings,m24_bowling_runs_conceded,m24_bowling_balls,m24_bowling_wickets,m24_bow_econ,m24_bow_sr,m24_matches_played,m24_pct_as_wk,m24_avg_batting_order,m24_is_capped,m24_is_uncapped,m24_dob_parsed,m24_age_days,m24_age_years,m24_role_guess,m24_bat_runs_per_100,m24_bow_wickets_per_100,m24_played_in_ipl,runs_death,runs_middle,runs_powerplay,balls_death,balls_middle,balls_powerplay,sr_death,sr_middle,sr_powerplay,bnd_pct_death,bnd_pct_middle,bnd_pct_powerplay,pres_sr_death,pres_sr_middle,pres_sr_powerplay,chase_sr_death,chase_sr_middle,chase_sr_powerplay,econ_death,econ_middle,econ_powerplay,wk_per100_death,wk_per100_middle,wk_per100_powerplay,run_pref_phase,wk_pref_phase,v_mean_r100,v_std_r100,v_venues_count,venue_fit_score,runs_slope,wk_slope
1089,Shafiul Islam,Right-arm fast-medium,R,Right-hand bat,R,6/10/1989,0,3,3,9,0,0,0,33.333333333333336,,0,7,211,131,5,9.664122137404581,26.2,7,0,10.285714285714286,FALSE,TRUE,10/6/1989,13200,36.14,finishing allrounder,33.333333333333336,3.816793893129771,FALSE,Shafiul Islam,Right-arm fast-medium,R,Right-hand bat,R,6/10/1989,0,,,,,,,,,,1,26,24,1,6.5,24,1,0,9,FALSE,TRUE,10/6/1989,12835,35.14,finishing allrounder,,4.166666666666667,FALSE,Shafiul Islam,Right-arm fast-medium,R,Right-hand bat,R,6/10/1989,0,,,,,,,,,,1,26,24,1,6.5,24,1,0,9,FALSE,TRUE,10/6/1989,12469,34.14,finishing allrounder,,4.166666666666667,FALSE,2,1,,2,7,,100,14.285714285714286,,0,0,,,,,,,,10.32,7.3090909090909095,,6,1.8181818181818181,,death,death,38.88888888888889,53.57583756107197,3,0.712566048,,1
109,Wriddhiman Saha,Right-arm medium,R,Right-hand bat,R,24/10/84,1,57,1100,984,131,24,0,111.78861788617886,,15.752032520325203,,,,,,,57,0.9298245614035088,1.5087719298245614,TRUE,FALSE,10/24/1984,15008,41.09,opener,111.78861788617886,,TRUE,Wriddhiman Saha,Right-arm medium,R,Right-hand bat,R,24/10/84,1,57,1100,984,131,24,0,111.78861788617886,,15.752032520325203,,,,,,,57,0.9298245614035088,1.5087719298245614,TRUE,FALSE,10/24/1984,14643,40.09,opener,111.78861788617886,,TRUE,Wriddhiman Saha,Right-arm medium,R,Right-hand bat,R,24/10/84,1,41,870,769,101,20,0,113.13394018205462,,15.734720416124837,,,,,,,41,0.9024390243902439,1.5609756097560976,TRUE,FALSE,10/24/1984,14277,39.09,opener,113.13394018205462,,TRUE,29,277,794,30,282,672,96.66666666666667,98.22695035460993,118.1547619047619,6.666666666666667,7.446808510638298,19.642857142857142,108,95.41984732824427,118.54974704890388,100,92.53731343283582,120.5607476635514,,,,,,,powerplay,death,108.70320918354052,28.82432517567584,17,3.6447835296604407,38.999999999999986,
1100,Dinesh Chandimal,Right-arm offbreak,R,Right-hand bat,R,18/11/89,1,10,187,186,13,5,0,100.53763440860214,,9.677419355,,,,,,,10,0.8181818181818182,4.2727272727272725,TRUE,FALSE,11/18/1989,13157,36.02,top/middle,100.53763440860214,,FALSE,Dinesh Chandimal,Right-arm offbreak,R,Right-hand bat,R,18/11/89,1,9,183,181,13,5,0,101.10497237569061,,9.944751381,,,,,,,9,0.9,4.3,TRUE,FALSE,11/18/1989,12792,35.02,top/middle,101.10497237569061,,FALSE,Dinesh Chandimal,Right-arm offbreak,R,Right-hand bat,R,18/11/89,1,9,183,181,13,5,0,101.10497237569061,,9.944751381,,,,,,,9,0.9,4.3,TRUE,FALSE,11/18/1989,12426,34.02,top/middle,101.10497237569061,,FALSE,44,107,36,31,108,47,141.93548387096774,99.07407407407408,76.59574468085107,16.129032258064516,9.259259259,6.382978723404255,66.66666666666667,83.63636363636364,82.35294118,66.66666666666667,86.20689655172414,65,,,,,,,middle,death,94.79560830180026,20.22099423240049,6,4.467067247823153,-21.19230769,
1104,Mohammad Shahzad,Right-arm medium,R,Right-hand bat,R,9/1/1987,1,7,127,109,20,1,0,116.5137614678899,,19.26605504587156,,,,,,,7,0,1.7142857142857142,FALSE,TRUE,1/9/1987,14201,38.88,opener,116.5137614678899,,FALSE,Mohammad Shahzad,Right-arm medium,R,Right-hand bat,R,9/1/1987,1,7,127,109,20,1,0,116.5137614678899,,19.26605504587156,,,,,,,7,0,1.7142857142857142,FALSE,TRUE,1/9/1987,13836,37.88,opener,116.5137614678899,,FALSE,Mohammad Shahzad,Right-arm medium,R,Right-hand bat,R,9/1/1987,1,7,127,109,20,1,0,116.5137614678899,,19.26605504587156,,,,,,,7,0,1.7142857142857142,FALSE,TRUE,1/9/1987,13470,36.88,opener,116.5137614678899,,FALSE,3,39,85,5,37,67,60,105.4054054054054,126.86567164179104,0,13.513513513513514,23.880597014925375,60,111.42857142857143,134.6153846153846,,60,151.72413793103448,,,,,,,powerplay,death,108.66495928552666,19.376822864630675,3,5.332772435007188,,
1107,Mohammad Nabi,Right-arm offbreak,R,Right-hand bat,R,1/1/1985,0,46,751,599,49,38,0,125.37562604340567,,14.524207011686144,49,1029,848,37,7.280660377,22.91891891891892,56,0,6.120689655172414,TRUE,FALSE,1/1/1985,14939,40.9,finishing allrounder,125.37562604340567,4.363207547169812,TRUE,Mohammad Nabi,Right-arm offbreak,R,Right-hand bat,R,1/1/1985,0,34,517,431,35,23,0,119.95359628770302,,13.45707656612529,34,722,568,28,7.626760563380282,20.285714285714285,39,0,5.658536585365853,TRUE,FALSE,1/1/1985,14574,39.9,finishing allrounder,119.95359628770302,4.929577464788732,TRUE,Mohammad Nabi,Right-arm offbreak,R,Right-hand bat,R,1/1/1985,0,15,218,195,20,6,0,111.7948717948718,,13.333333333333334,15,351,267,13,7.887640449438202,20.53846153846154,17,0,5.235294117647059,TRUE,FALSE,1/1/1985,14208,38.9,finishing allrounder,111.7948717948718,4.868913857677903,TRUE,372,321,58,230,309,60,161.7391304347826,103.88349514563107,96.66666666666667,22.17391304347826,9.385113268608414,11.666666666666666,168,87.89237668161435,118.75,140.32258064516128,104.34782608695652,153.84615384615384,7.377049180327869,7.270935960591133,7.280898876404494,13.114754098360656,4.105090311986864,2.247191011235955,death,death,117.63668411175496,60.56460815222972,16,1.9107842580736778,66.69999999999999,2.3000000000000003
1109,Samiullah Shinwari,Right-arm Leg-Break,R,Right-hand bat,R,31/12/87,0,5,42,50,1,2,0,84,,6,4,94,78,6,7.230769230769231,13,6,0,6.5,FALSE,TRUE,12/31/1987,13845,37.91,finishing allrounder,84,7.6923076923076925,FALSE,Samiullah Shinwari,Right-arm Leg-Break,R,Right-hand bat,R,31/12/87,0,,,,,,,,,,,,,,,,1,0,8,FALSE,TRUE,12/31/1987,13480,36.91,finisher,,,FALSE,Samiullah Shinwari,Right-arm Leg-Break,R,Right-hand bat,R,31/12/87,0,,,,,,,,,,,,,,,,1,0,8,FALSE,TRUE,12/31/1987,13114,35.9,finisher,,,FALSE,27,6,9,29,9,12,93.10344827586206,66.66666666666667,75,6.896551724137931,0,8.333333333333334,66.66666666666667,100,75,117.6470588235294,100,,7,7.25,,0,8.333333333333334,,death,middle,91.14583333333334,36.09190862306336,2,2.4572969339372257,25.999999999999986,3.999999999999999
1113,Imrul Kayes,Slow left-arm orthodox,L,Left-hand bat,L,2/2/1987,0,33,590,514,52,26,0,114.78599221789884,,15.17509727626459,,,,,,,34,0,3.5294117647058822,FALSE,TRUE,2/2/1987,14177,38.81,top/middle,114.78599221789884,,FALSE,Imrul Kayes,Slow left-arm orthodox,L,Left-hand bat,L,2/2/1987,0,29,566,500,50,24,0,113.2,,14.8,,,,,,,30,0,3.4,FALSE,TRUE,2/2/1987,13812,37.82,top/middle,113.2,,FALSE,Imrul Kayes,Slow left-arm orthodox,L,Left-hand bat,L,2/2/1987,0,24,414,361,37,18,0,114.68144044321329,,15.23545706371191,,,,,,,25,0,3.52,FALSE,TRUE,2/2/1987,13446,36.81,top/middle,114.68144044321329,,FALSE,55,356,179,32,310,172,171.875,114.83870967741936,104.06976744186046,28.125,13.548387096774194,15.69767441860465,171.875,112.29946524064171,96.26168224299066,250,106.66666666666667,100,,,,,,,middle,death,119.89811661281402,11.71502729949843,3,9.429638945214348,-58.2,
1114,Sohrawordi Shuvo,Slow left-arm orthodox,L,Left-hand bat,L,20/11/88,0,1,1,1,0,0,0,100,,0,1,18,7,0,15.428571428571429,,2,0,9.5,FALSE,TRUE,11/20/1988,13520,37.02,finisher,100,0,FALSE,Sohrawordi Shuvo,Slow left-arm orthodox,L,Left-hand bat,L,20/11/88,0,1,1,1,0,0,0,100,,0,1,18,7,0,15.428571428571429,,2,0,9.5,FALSE,TRUE,11/20/1988,13155,36.02,finisher,100,0,FALSE,Sohrawordi Shuvo,Slow left-arm orthodox,L,Left-hand bat,L,20/11/88,0,1,1,1,0,0,0,100,,0,1,18,7,0,15.428571428571429,,2,0,9.5,FALSE,TRUE,11/20/1988,12789,35.01,finisher,100,0,FALSE,1,,,1,,,100,,,0,,,,,,,,,,,,,,,death,death,100,,1,100,,
1121,Jahurul Islam,Right-arm offbreak,R,Right-hand bat,R,12/12/1986,0,6,58,78,4,2,0,74.35897435897436,,7.6923076923076925,,,,,,,6,0,3.8333333333333335,FALSE,TRUE,12/12/1986,14229,38.96,top/middle,74.35897435897436,,FALSE,Jahurul Islam,Right-arm offbreak,R,Right-hand bat,R,12/12/1986,0,6,58,78,4,2,0,74.35897435897436,,7.6923076923076925,,,,,,,6,0,3.8333333333333335,FALSE,TRUE,12/12/1986,13864,37.96,top/middle,74.35897435897436,,FALSE,Jahurul Islam,Right-arm offbreak,R,Right-hand bat,R,12/12/1986,0,6,58,78,4,2,0,74.35897435897436,,7.6923076923076925,,,,,,,6,0,3.8333333333333335,FALSE,TRUE,12/12/1986,13498,36.96,top/middle,74.35897435897436,,FALSE,12,28,18,12,32,34,100,87.5,52.94117647058823,8.333333333333334,9.375,5.882352941176471,100,90,52.94117647058823,100,90,56.25,,,,,,,middle,death,75.41528239202657,14.564990177264434,2,4.8451866357220466,,
1161,AJ Blake,Right-arm medium-fast,R,Left-hand bat,L,25/01/89,0,5,53,63,5,2,0,84.12698412698413,,11.11111111111111,,,,,,,5,0,4.8,FALSE,TRUE,1/25/1989,13454,36.84,top/middle,84.12698412698413,,FALSE,AJ Blake,Right-arm medium-fast,R,Left-hand bat,L,25/01/89,0,5,53,63,5,2,0,84.12698412698413,,11.11111111111111,,,,,,,5,0,4.8,FALSE,TRUE,1/25/1989,13089,35.84,top/middle,84.12698412698413,,FALSE,AJ Blake,Right-arm medium-fast,R,Left-hand bat,L,25/01/89,0,5,53,63,5,2,0,84.12698412698413,,11.11111111111111,,,,,,,5,0,4.8,FALSE,TRUE,1/25/1989,12723,34.83,top/middle,84.12698412698413,,FALSE,15,19,19,7,30,26,214.28571428571428,63.333333333333336,73.07692307692308,42.857142857142854,6.666666666666667,7.6923076923076925,214.28571428571428,63.333333333333336,73.07692307692308,214.28571428571428,66.66666666666667,100,,,,,,,middle,death,87.03488372093022,11.264375467739194,2,7.096560599426444,,
117,Ashok Dinda,Right-arm medium-fast,R,Right-hand bat,R,25/03/84,0,1,1,2,0,0,0,50,,0,2,75,50,5,9,10,2,0,11,FALSE,TRUE,3/25/1984,15221,41.67,finishing allrounder,50,10,FALSE,Ashok Dinda,Right-arm medium-fast,R,Right-hand bat,R,25/03/84,0,1,1,2,0,0,0,50,,0,2,75,50,5,9,10,2,0,11,FALSE,TRUE,3/25/1984,14856,40.67,finishing allrounder,50,10,FALSE,Ashok Dinda,Right-arm medium-fast,R,Right-hand bat,R,25/03/84,0,1,1,2,0,0,0,50,,0,2,75,50,5,9,10,2,0,11,FALSE,TRUE,3/25/1984,14490,39.67,finishing allrounder,50,10,FALSE,1,,,2,,,50,,,0,,,,,,,,,9.230769231,,,7.6923076923076925,,,death,death,50,,1,50,,
1171,Chris Woakes,Right-arm fast-medium,R,Right-hand bat,R,2/3/1989,0,10,67,62,8,1,0,108.06451612903226,,14.516129032258064,16,323,277,18,6.996389891696751,15.38888888888889,16,0,7.75,FALSE,TRUE,3/2/1989,13418,36.74,finishing allrounder,108.06451612903226,6.498194945848375,TRUE,Chris Woakes,Right-arm fast-medium,R,Right-hand bat,R,2/3/1989,0,10,67,62,8,1,0,108.06451612903226,,14.516129032258064,16,323,277,18,6.996389891696751,15.38888888888889,16,0,7.75,FALSE,TRUE,3/2/1989,13053,35.74,finishing allrounder,108.06451612903226,6.498194945848375,TRUE,Chris Woakes,Right-arm fast-medium,R,Right-hand bat,R,2/3/1989,0,7,60,45,8,1,0,133.33333333333334,,20,12,222,208,14,6.403846153846154,14.857142857142858,12,0,7.666666666666667,FALSE,TRUE,3/2/1989,12687,34.74,finishing allrounder,133.33333333333334,6.730769230769231,TRUE,66,1,,58,4,,113.79310344827586,25,,15.517241379310345,0,,97.82608695652173,25,,100,0,,10.8,4.645161290322581,,8.888888889,6.451612903225806,,death,death,128.32815332815332,124.17044177174556,9,1.0252272941735399,-1,-1.5
1183,Alex Hales,Right-arm medium,R,Right-hand bat,R,3/1/1989,0,17,518,350,61,22,0,148,,23.714285714285715,,,,,,,17,0,1.8235294117647058,FALSE,TRUE,1/3/1989,13476,36.9,opener,148,,TRUE,Alex Hales,Right-arm medium,R,Right-hand bat,R,3/1/1989,0,11,300,207,41,9,0,144.92753623188406,,24.154589371980677,,,,,,,11,0,1.9090909090909092,FALSE,TRUE,1/3/1989,13111,35.9,opener,144.92753623188406,,TRUE,Alex Hales,Right-arm medium,R,Right-hand bat,R,3/1/1989,0,9,218,156,31,5,0,139.74358974358975,,23.076923076923077,,,,,,,9,0,2,FALSE,TRUE,1/3/1989,12745,34.89,opener,139.74358974358975,,TRUE,54,203,261,22,133,195,245.45454545454547,152.6315789473684,133.84615384615384,40.90909090909091,21.05263157894737,23.58974358974359,245.45454545454547,149.56521739130434,134.43708609271522,314.2857142857143,154.28571428571428,151.68539325842696,,,,,,,powerplay,death,135.8851941614969,41.80269614701889,7,3.1746877274916945,-12.07142857,
1187,Jason Roy,Right-arm medium-fast,R,Right-hand bat,R,21/07/90,0,31,819,639,97,30,0,128.16901408450704,,19.874804381846637,,,,,,,31,0,1.1935483870967742,TRUE,FALSE,7/21/1990,12912,35.35,opener,128.16901408450704,,TRUE,Jason Roy,Right-arm medium-fast,R,Right-hand bat,R,21/07/90,0,29,800,621,95,29,0,128.8244766505636,,19.96779388083736,,,,,,,29,0,1.1724137931034482,TRUE,FALSE,7/21/1990,12547,34.35,opener,128.8244766505636,,TRUE,Jason Roy,Right-arm medium-fast,R,Right-hand bat,R,21/07/90,0,29,800,621,95,29,0,128.8244766505636,,19.96779388083736,,,,,,,29,0,1.1724137931034482,TRUE,FALSE,7/21/1990,12181,33.35,opener,128.8244766505636,,TRUE,,271,548,,191,448,,141.8848167539267,122.32142857142857,,20.418848167539267,19.642857142857142,,138.28125,117.58241758241758,,132.75862068965517,132.35294117647058,,,,,,,powerplay,middle,112.1193312626795,57.25657508804592,17,1.9245781457840294,-66.42857143,
1195,Ben Stokes,Right-arm fast-medium,R,Left-hand bat,L,4/6/1991,0,6,48,48,3,1,0,100,,8.333333333333334,4,55,39,1,8.461538461538462,39,6,0,3.5,FALSE,TRUE,6/4/1991,12594,34.48,batting allrounder,100,2.5641025641025643,TRUE,Ben Stokes,Right-arm fast-medium,R,Left-hand bat,L,4/6/1991,0,6,48,48,3,1,0,100,,8.333333333333334,4,55,39,1,8.461538461538462,39,6,0,3.5,FALSE,TRUE,6/4/1991,12229,33.48,batting allrounder,100,2.5641025641025643,TRUE,Ben Stokes,Right-arm fast-medium,R,Left-hand bat,L,4/6/1991,0,6,48,48,3,1,0,100,,8.333333333333334,4,55,39,1,8.461538461538462,39,6,0,3.5,FALSE,TRUE,6/4/1991,11863,32.48,batting allrounder,100,2.5641025641025643,TRUE,7,37,4,6,32,10,116.66666666666667,115.625,40,16.666666666666668,9.375,0,116.66666666666667,90.90909091,40,,,,,7.846153846153846,9.692307692307692,,3.8461538461538463,0,middle,middle,83.96825396825398,48.270673799995464,5,1.704223780439993,7.499999999999995,-7.85E-17
1205,Jonny Bairstow,Right-arm medium,R,Right-hand bat,R,26/09/89,1,46,1348,953,129,69,0,141.44805876180482,,20.776495278069255,,,,,,,46,0.3404255319148936,2.4893617021276597,TRUE,FALSE,9/26/1989,13210,36.17,top/middle,141.44805876180482,,TRUE,Jonny Bairstow,Right-arm medium,R,Right-hand bat,R,26/09/89,1,44,1263,904,122,64,0,139.71238938053096,,20.575221238938052,,,,,,,44,0.3111111111111111,2.511111111111111,TRUE,FALSE,9/26/1989,12845,35.17,top/middle,139.71238938053096,,TRUE,Jonny Bairstow,Right-arm medium,R,Right-hand bat,R,26/09/89,1,31,916,673,87,45,0,136.1069836552749,,19.61367013372957,,,,,,,31,0.375,2.59375,TRUE,FALSE,9/26/1989,12479,34.17,top/middle,136.1069836552749,,TRUE,103,539,706,72,410,471,143.05555555555554,131.46341463414635,149.89384288747345,18.055555555555557,16.341463414634145,25.05307855626327,143.5897435897436,126.4423076923077,157.14285714285714,146.66666666666666,128.78787878787878,146.85714285714286,,,,,,,powerplay,death,141.49856334450203,34.611597719876634,22,3.973384301865359,-56.5,
1210,James Vince,Right-arm medium,R,Right-hand bat,R,14/03/91,0,6,124,93,13,5,0,133.33333333333334,,19.35483870967742,,,,,,,6,0,2.6666666666666665,FALSE,TRUE,3/14/1991,12676,34.7,top/middle,133.33333333333334,,FALSE,James Vince,Right-arm medium,R,Right-hand bat,R,14/03/91,0,5,123,86,13,5,0,143.02325581395348,,20.930232558139537,,,,,,,5,0,3,FALSE,TRUE,3/14/1991,12311,33.71,top/middle,143.02325581395348,,FALSE,James Vince,Right-arm medium,R,Right-hand bat,R,14/03/91,0,5,123,86,13,5,0,143.02325581395348,,20.930232558139537,,,,,,,5,0,3,FALSE,TRUE,3/14/1991,11945,32.7,top/middle,143.02325581395348,,FALSE,,64,60,,47,46,,136.17021276595744,130.43478260869566,,17.02127659574468,21.73913043478261,,,82.60869565,,,,,,,,,,middle,middle,78.65448504983388,91.03118861,2,0.8546503227828552,-40.66666667,
1219,David Willey,Left-arm fast-medium,L,Left-hand bat,L,28/02/90,0,11,113,112,14,3,0,100.89285714285714,,15.178571428571429,23,572,486,22,7.061728395061729,22.09090909090909,23,0,8,TRUE,FALSE,2/28/1990,13055,35.74,finishing allrounder,100.89285714285714,4.526748971193416,TRUE,David Willey,Left-arm fast-medium,L,Left-hand bat,L,28/02/90,0,11,113,112,14,3,0,100.89285714285714,,15.178571428571429,23,572,486,22,7.061728395061729,22.09090909090909,23,0,8,TRUE,FALSE,2/28/1990,12690,34.74,finishing allrounder,100.89285714285714,4.526748971193416,TRUE,David Willey,Left-arm fast-medium,L,Left-hand bat,L,28/02/90,0,11,113,112,14,3,0,100.89285714285714,,15.178571428571429,23,572,486,22,7.061728395061729,22.09090909090909,23,0,8,TRUE,FALSE,2/28/1990,12324,33.74,finishing allrounder,100.89285714285714,4.526748971193416,TRUE,62,45,6,49,51,12,126.53061224489795,88.23529411764706,50,20.408163265306122,11.764705882352942,8.333333333333334,130,56,50,,0,,8.041237113402062,7.35,6.679611650485437,8.24742268,3.75,3.559870550161812,death,death,67.83333333333334,62.88363739361657,10,1.061826409717106,9.499999999999995,-6.28E-16
126,Rohit Sharma,Right-arm offbreak,R,Right-hand bat,R,30/04/87,0,101,2636,1957,257,135,0,134.69596320899336,,20.030659172202352,2,13,7,0,11.142857142857142,,101,0,1.4901960784313726,TRUE,FALSE,4/30/1987,14090,38.58,opener,134.69596320899336,0,TRUE,Rohit Sharma,Right-arm offbreak,R,Right-hand bat,R,30/04/87,0,86,2218,1665,216,113,0,133.2132132132132,,19.75975975975976,2,13,7,0,11.142857142857142,,86,0,1.4827586206896552,TRUE,FALSE,4/30/1987,13725,37.58,opener,133.2132132132132,0,TRUE,Rohit Sharma,Right-arm offbreak,R,Right-hand bat,R,30/04/87,0,69,1680,1297,160,82,0,129.5296838858905,,18.658442559753276,2,13,7,0,11.142857142857142,,69,0,1.4492753623188406,TRUE,FALSE,4/30/1987,13359,36.57,opener,129.5296838858905,0,TRUE,115,800,1721,61,606,1290,188.52459016393442,132.01320132013203,133.4108527131783,29.508196721311474,16.336633663366335,21.31782945736434,197.72727272727272,133.56973995271866,125.92137592137593,216.21621621621622,139.6694214876033,116.9047619047619,24,9,,0,0,,powerplay,death,123.2692125816102,46.67660866084485,29,2.5855281246723187,-51.4,
1280,Bavanaka Sandeep,Slow left-arm orthodox,L,Left-hand bat,L,25/04/92,0,4,106,98,8,2,0,108.16326530612245,,10.204081632653061,4,41,46,1,5.3478260869565215,46,4,0,3.8,TRUE,FALSE,4/25/1992,12268,33.59,batting allrounder,108.16326530612245,2.1739130434782608,FALSE,Bavanaka Sandeep,Slow left-arm orthodox,L,Left-hand bat,L,25/04/92,0,4,106,98,8,2,0,108.16326530612245,,10.204081632653061,4,41,46,1,5.3478260869565215,46,4,0,3.8,TRUE,FALSE,4/25/1992,11903,32.59,batting allrounder,108.16326530612245,2.1739130434782608,FALSE,Bavanaka Sandeep,Slow left-arm orthodox,L,Left-hand bat,L,25/04/92,0,4,106,98,8,2,0,108.16326530612245,,10.204081632653061,4,41,46,1,5.3478260869565215,46,4,0,3.8,TRUE,FALSE,4/25/1992,11537,31.59,batting allrounder,108.16326530612245,2.1739130434782608,FALSE,14,78,14,7,72,19,200,108.33333333333333,73.68421053,28.571428571428573,9.722222222222221,5.2631578947368425,200,108.33333333333333,73.68421053,200,108.33333333333333,73.68421053,16,4.604651162790698,,0,2.3255813953488373,,middle,middle,108.68409392999557,3.0076318561767144,2,27.119280869695533,,
1318,Andre Russell,Right-arm Fast,R,Right-hand bat,R,29/04/88,0,90,1832,1153,119,161,0,158.88985255854294,,24.284475281873373,91,2194,1397,108,9.423049391553329,12.935185185185185,107,0,6.345794392523365,TRUE,FALSE,4/29/1988,13725,37.58,finishing allrounder,158.88985255854294,7.7308518253400145,TRUE,Andre Russell,Right-arm Fast,R,Right-hand bat,R,29/04/88,0,76,1602,993,101,141,0,161.32930513595167,,24.370594159113796,78,1895,1242,99,9.154589371980677,12.545454545454545,90,0,6.288888888888889,TRUE,FALSE,4/29/1988,13360,36.58,finishing allrounder,161.32930513595167,7.971014492753623,TRUE,Andre Russell,Right-arm Fast,R,Right-hand bat,R,29/04/88,0,53,1027,662,60,92,0,155.13595166163142,,22.96072508,50,1124,760,64,8.873684210526315,11.875,61,0,6.245901639344262,TRUE,FALSE,4/29/1988,12994,35.58,finishing allrounder,155.13595166163142,8.421052631578947,TRUE,994,817,21,583,560,10,170.49742710120069,145.89285714285714,210,27.101200686106345,21.071428571428573,40,169.9561403508772,133.74233128834356,,183.61344537815125,136.27450980392157,,10.399159663865547,8.801932367149758,9.16,10.084033613445378,6.9243156199677935,5.666666666666667,death,death,151.7706075268417,45.44062232741038,26,3.268057143094377,-18.4,-2.5
1327,Johnson Charles,Right-arm medium,R,Right-hand bat,R,14/01/89,1,35,893,648,65,67,0,137.80864197530863,,20.37037037037037,1,10,8,1,7.5,8,34,0.058823529411764705,2.8529411764705883,TRUE,FALSE,1/14/1989,13465,36.87,top/middle,137.80864197530863,12.5,TRUE,Johnson Charles,Right-arm medium,R,Right-hand bat,R,14/01/89,1,28,727,496,48,58,0,146.57258064516128,,21.370967741935484,1,10,8,1,7.5,8,28,0.071428571,3.0357142857142856,TRUE,FALSE,1/14/1989,13100,35.87,top/middle,146.57258064516128,12.5,TRUE,Johnson Charles,Right-arm medium,R,Right-hand bat,R,14/01/89,1,17,503,338,28,42,0,148.81656804733728,,20.71005917159763,1,10,8,1,7.5,8,17,0.11764705882352941,3.2941176470588234,TRUE,FALSE,1/14/1989,12734,34.86,top/middle,148.81656804733728,12.5,TRUE,102,406,385,49,300,299,208.16326530612244,135.33333333333334,128.76254180602007,32.65306122,16,22.74247491638796,208.16326530612244,139.83402489626556,139.08629441624365,233.33333333333334,148.91304347826087,145.34883720930233,7.5,,,12.5,,,middle,death,119.64072656236739,56.297250699956045,18,2.0880709824783823,-1.3,
137,Shreevats Goswami,,,Left-hand bat,L,18/05/89,1,6,148,120,21,1,0,123.33333333333333,,18.333333333333332,,,,,,,6,1,1.1666666666666667,TRUE,FALSE,5/18/1989,13341,36.53,opener,123.33333333333333,,TRUE,Shreevats Goswami,,,Left-hand bat,L,18/05/89,1,6,148,120,21,1,0,123.33333333333333,,18.333333333333332,,,,,,,6,1,1.1666666666666667,TRUE,FALSE,5/18/1989,12976,35.53,opener,123.33333333333333,,TRUE,Shreevats Goswami,,,Left-hand bat,L,18/05/89,1,6,148,120,21,1,0,123.33333333333333,,18.333333333333332,,,,,,,6,1,1.1666666666666667,TRUE,FALSE,5/18/1989,12610,34.52,opener,123.33333333333333,,TRUE,12,47,89,8,40,72,150,117.5,123.61111111111111,25,12.5,20.833333333333332,150,117.5,123.4375,150,128.57142857142858,127.02702702702703,,,,,,,powerplay,death,110.8173076923077,24.13681801165619,2,4.408565461265647,-118,
138,Bharat Chipli,Right-arm medium,R,Right-hand bat,R,27/01/83,0,1,1,4,0,0,0,25,,0,,,,,,,1,0,5,FALSE,TRUE,1/27/1983,15644,42.83,top/middle,25,,FALSE,Bharat Chipli,Right-arm medium,R,Right-hand bat,R,27/01/83,0,1,1,4,0,0,0,25,,0,,,,,,,1,0,5,FALSE,TRUE,1/27/1983,15279,41.83,top/middle,25,,FALSE,Bharat Chipli,Right-arm medium,R,Right-hand bat,R,27/01/83,0,1,1,4,0,0,0,25,,0,,,,,,,1,0,5,FALSE,TRUE,1/27/1983,14913,40.83,top/middle,25,,FALSE,,1,,,4,,,25,,,0,,,25,,,25,,,,,,,,middle,middle,25,,1,25,,
